Date,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),aFRR UP_FI,aFRR DOWN_FI,mFRR UP_FI,mFRR DOWN_FI,,SPOT_FI,Hydro (GWh),,month,year,day
10/08/2024 04:00,59.3,1.9,37.8,10,44,6.45,4.9,,-0.9,,,8,2024,10
10/08/2024 05:00,53.1,1.02,37.5,10,26,7.5,4.9,,-1,,,8,2024,10
10/08/2024 06:00,58.8,1.02,13,20,26,11.9,4.9,,-1,,,8,2024,10
10/08/2024 07:00,51.6,1.65,17,19,13.76,12.38,4.9,,-0.82,,,8,2024,10
10/08/2024 08:00,59,1.65,13,19,11.44,12.31,5,,-0.51,,,8,2024,10
10/08/2024 09:00,54.4,27,68.9,19,11.44,12.5,5,,-0.15,,,8,2024,10
10/08/2024 10:00,70.5,27,8,12,12,12.5,5,,-0.7,,,8,2024,10
10/08/2024 11:00,73.3,27,13,13.77,20,12.5,5,,-3,,,8,2024,10
10/08/2024 12:00,73.3,27,8,12.22,24,12.5,5,,-12.2,,,8,2024,10
10/08/2024 13:00,68.3,27,13,12.22,23.8,12.5,5,,-15,,,8,2024,10
10/08/2024 14:00,61.5,27,17,12,23.2,17,5,,-15,,,8,2024,10
10/08/2024 15:00,57.5,24.1,2.43,12,17,16.94,4.9,,-10.01,,,8,2024,10
10/08/2024 16:00,46.3,14.8,8,12,19,20.4,4.9,,-10.01,,,8,2024,10
10/08/2024 17:00,38.9,9.8,8,12,12.47,13.34,4.9,,-6.09,,,8,2024,10
10/08/2024 18:00,26.4,9.8,2.88,12,14.34,12.5,4.9,,0,,,8,2024,10
10/08/2024 19:00,33.2,9.8,8,11.16,24.22,10,4.9,,2.51,,,8,2024,10
10/08/2024 20:00,43.4,24.6,8,11.16,72.94,12.5,4.9,,2.9,,,8,2024,10
10/08/2024 21:00,41.9,27,8,11,47,16.8,4.2,,2.9,,,8,2024,10
10/08/2024 22:00,45.9,27,8,11.44,48,19.6,4.9,,2.94,,,8,2024,10
10/08/2024 23:00,51.2,36,2.43,11.16,33,31.21,5,,2.19,,,8,2024,10
11/08/2024 00:00,51.3,28.8,8,11,15,32.6,5,,0.43,,,8,2024,11
11/08/2024 01:00,52.3,14.8,13,11.16,15,32.74,5,,0,,,8,2024,11
11/08/2024 02:00,51.3,2,8,9.87,30,32.88,4.9,,-0.01,,,8,2024,11
11/08/2024 03:00,51.3,2,22.4,11.16,20,33.97,4.9,,-0.01,,,8,2024,11
11/08/2024 04:00,52.3,2,2.43,11.16,14.04,34,4.9,,-0.01,,,8,2024,11
11/08/2024 05:00,46.3,8.2,13,11,17.02,34.32,5,,-0.01,,,8,2024,11
11/08/2024 06:00,23.3,3.99,8,23,12,34.7,5,,-0.01,,,8,2024,11
11/08/2024 07:00,23.3,4.2,8,15.78,12,34.18,5,,-0.01,,,8,2024,11
11/08/2024 08:00,23.3,3.99,59.5,19.93,23.18,34,5,,0.47,,,8,2024,11
11/08/2024 09:00,14.2,5,118,20,25.52,34,5,,0.89,,,8,2024,11
11/08/2024 10:00,15,14.8,70.6,13.99,28.05,34,5,,0,,,8,2024,11
11/08/2024 11:00,12.5,27,71.5,15.16,28.29,34.7,5,,-5,,,8,2024,11
11/08/2024 12:00,12.5,27,70,13,26,40.02,5,,-6.09,,,8,2024,11
11/08/2024 13:00,12.5,27,61.5,15.16,20,34.7,5,,-6.09,,,8,2024,11
11/08/2024 14:00,12.4,27,39.5,15,26.36,34,5,,-7.01,,,8,2024,11
11/08/2024 15:00,12.4,9.8,13.1,14.45,25.28,34,5,,-5.51,,,8,2024,11
11/08/2024 16:00,25.6,9.8,9.4,12.92,33.01,34,5,,-7.01,,,8,2024,11
11/08/2024 17:00,37.5,3.99,8,13,30,33.84,5,,-4.31,,,8,2024,11
11/08/2024 18:00,37.2,5,8,12,45.5,31.04,5,,0.01,,,8,2024,11
11/08/2024 19:00,23.7,10.7,8,13.58,47.5,31.04,5,,2.76,,,8,2024,11
11/08/2024 20:00,37.3,17.8,11.5,13,48,28,5,,3,,,8,2024,11
11/08/2024 21:00,23.4,27,2,13,72.74,25.2,5,,2.9,,,8,2024,11
11/08/2024 22:00,45.6,35.3,37.2,13.58,29,28,5,,2.91,,,8,2024,11
11/08/2024 23:00,56.8,25.1,35.7,12,28.6,27.01,4,,2.42,,,8,2024,11
12/08/2024 00:00,56.9,11.8,38.6,12.92,28.78,27.08,4,,0.69,,,8,2024,12
12/08/2024 01:00,57,3.99,55.8,19.93,29,28.21,4,,0.49,,,8,2024,12
12/08/2024 02:00,56.7,1.02,86.9,12.22,40.72,29.39,4,,0.41,,,8,2024,12
12/08/2024 03:00,55.3,3.99,110.9,12.22,39.88,30.69,4,,0.36,,,8,2024,12
12/08/2024 04:00,27,3.99,11.4,9.66,41.16,34,4,,0.64,,,8,2024,12
12/08/2024 05:00,44,3.99,21.5,9.66,39.04,38.81,5,,2.06,,,8,2024,12
12/08/2024 06:00,41.1,3.99,6.2,20,39.1,40.8,6,,3.04,,,8,2024,12
12/08/2024 07:00,39.6,5,6.7,21.98,39.1,44.2,6.11,,6.78,,,8,2024,12
12/08/2024 08:00,38.1,2.44,6.2,20,39.04,44.2,6,,16.18,,,8,2024,12
12/08/2024 09:00,37.9,1.02,12.3,21.98,38.68,44.2,7,,30.87,,,8,2024,12
12/08/2024 10:00,17.4,2.02,3.5,21.98,50,44.2,7,,32.37,,,8,2024,12
12/08/2024 11:00,17.4,2.44,2.6,17.87,39.22,44.2,7,,26.76,,,8,2024,12
12/08/2024 12:00,17.4,2.44,4.4,17.87,37.9,44.2,7,,16.04,,,8,2024,12
12/08/2024 13:00,17.4,1.65,13.7,17.87,38.68,44.2,8.4,,10.06,,,8,2024,12
12/08/2024 14:00,36,1.7,13,18,38.38,34,9.8,,6.98,,,8,2024,12
12/08/2024 15:00,32.9,8,2.43,18,38.2,33.48,9.8,,13.47,,,8,2024,12
12/08/2024 16:00,22.4,6,2.43,18,32.41,33.21,11.2,,14.76,,,8,2024,12
12/08/2024 17:00,23.7,3.99,4,18.74,41.4,29.57,11.2,,17.93,,,8,2024,12
12/08/2024 18:00,22.4,3.99,2,15.82,39.9,23.71,11.2,,20.07,,,8,2024,12
12/08/2024 19:00,21.9,5,13,15.82,44,18.08,11.2,,22.22,,,8,2024,12
12/08/2024 20:00,26.3,1.8,13,17.87,42.25,24.17,11.2,,22.94,,,8,2024,12
12/08/2024 21:00,29.1,6,13,15.82,45.48,27.57,9.8,,20.46,,,8,2024,12
12/08/2024 22:00,31.6,8,13,15.82,36,29.49,9.8,,18,,,8,2024,12
12/08/2024 23:00,26.9,5,2,15.48,30,26.89,6.4,,16.43,,,8,2024,12
13/08/2024 00:00,20.2,7.8,2.5,15.16,30,31.37,5.6,,13.96,,,8,2024,13
13/08/2024 01:00,18,5,12.6,18.74,30,33.25,5.6,,15.68,,,8,2024,13
13/08/2024 02:00,18,1,8,11,42.72,36,5.6,,15.78,,,8,2024,13
13/08/2024 03:00,18,1,8,11,42,36,5.6,,15.98,,,8,2024,13
13/08/2024 04:00,18.4,1,5.1,11,42,36,6.22,,16.59,,,8,2024,13
13/08/2024 05:00,19.4,1,2.66,12.22,41.5,36,9.6,,17.45,,,8,2024,13
13/08/2024 06:00,22.4,2.55,1.45,17.87,42.42,38.16,12.8,,18.98,,,8,2024,13
13/08/2024 07:00,18,6,1,18.74,40.5,43.6,12.8,,20.71,,,8,2024,13
13/08/2024 08:00,19.4,8,1.45,18.74,43,47.56,12.8,,25.69,,,8,2024,13
13/08/2024 09:00,28.7,10,1.8,20,44.04,43.6,12.8,,25.98,,,8,2024,13
13/08/2024 10:00,12.4,9.8,1.8,19,44.46,36,12.8,,25.91,,,8,2024,13
13/08/2024 11:00,12.4,10,1.8,18.74,44.06,36.29,12.8,,24.09,,,8,2024,13
13/08/2024 12:00,38.7,9.8,1.45,18.74,44,36,12.8,,24.6,,,8,2024,13
13/08/2024 13:00,34.1,9.8,1.45,21.5,41.4,36,14.4,,25.43,,,8,2024,13
13/08/2024 14:00,22.5,8,1.8,22,43.2,43.6,14.4,,27.64,,,8,2024,13
13/08/2024 15:00,24.3,8,1.9,25,42.78,43.6,14.4,,23.76,,,8,2024,13
13/08/2024 16:00,24.3,8,1.9,18.74,41.12,36,12.8,,21.19,,,8,2024,13
13/08/2024 17:00,29.1,5,2,18.74,42.24,36,12.8,,23.31,,,8,2024,13
13/08/2024 18:00,18,8,2,15.5,39,36,12.8,,23.34,,,8,2024,13
13/08/2024 19:00,17.4,8,7,15.82,40.74,36,12.8,,24.45,,,8,2024,13
13/08/2024 20:00,28.5,8,8,15.48,40.86,36,9,,23.6,,,8,2024,13
13/08/2024 21:00,21.4,3.99,12,15.48,40.5,43.6,7.05,,20.8,,,8,2024,13
13/08/2024 22:00,23.1,9.8,2.5,15.16,28.76,43.6,6.5,,19.31,,,8,2024,13
13/08/2024 23:00,19.5,10,5.4,15.16,27.38,36,5,,18.4,,,8,2024,13
14/08/2024 00:00,22.2,10,7.8,15.16,27.38,36.45,4.8,,14.96,,,8,2024,14
14/08/2024 01:00,24.6,5,1.9,22,27.08,41,4.8,,17.3,,,8,2024,14
14/08/2024 02:00,20.5,1.7,2.59,15.48,67.58,41,4.8,,16.6,,,8,2024,14
14/08/2024 03:00,24.5,2,6.5,17.87,49,36,5,,15.33,,,8,2024,14
14/08/2024 04:00,17.4,1,2.59,15.48,45.83,36,5.2,,15.01,,,8,2024,14
14/08/2024 05:00,12.4,1,2,15.48,43.43,48.53,14,,15.46,,,8,2024,14
14/08/2024 06:00,12.4,2,1.22,30,36.06,36,40,,16.22,,,8,2024,14
14/08/2024 07:00,18,5,1.22,27,37.38,30.4,58,,82.56,,,8,2024,14
14/08/2024 08:00,13.82,10,1,30,41.28,30.4,40,,77.25,,,8,2024,14
14/08/2024 09:00,5.69,5,1,25,41.94,29.49,24,,140.09,,,8,2024,14
14/08/2024 10:00,7.3,6,1,19.93,43,43.58,19.8,,70.04,,,8,2024,14
14/08/2024 11:00,10,5,2,19.64,41.16,49.01,23.84,,82.73,,,8,2024,14
14/08/2024 12:00,9.04,5,2,20.68,40.98,47.43,22.9,,77.15,,,8,2024,14
14/08/2024 13:00,10,5,1.22,22,40.74,48.12,22.91,,68.85,,,8,2024,14
14/08/2024 14:00,11.23,5,1.22,21.98,42,42.99,22,,75.56,,,8,2024,14
14/08/2024 15:00,18,5,1.82,30,45.14,36,20,,86.38,,,8,2024,14
14/08/2024 16:00,18,5,1.82,18.75,39,40.8,38.06,,76.7,,,8,2024,14
14/08/2024 17:00,11.23,3.99,2,16.93,38.04,23.03,53.56,,90.02,,,8,2024,14
14/08/2024 18:00,18,5,1.9,18.09,53.5,36,16,,69.63,,,8,2024,14
14/08/2024 19:00,17.4,10,1,18.74,55,36,14.4,,80.95,,,8,2024,14
14/08/2024 20:00,16,10,1,15.82,54,36,11.99,,50.5,,,8,2024,14
14/08/2024 21:00,18,5,2,18.74,44,26.18,8,,25.15,,,8,2024,14
14/08/2024 22:00,18,7,18.4,17.87,34,26.12,6.5,,18.84,,,8,2024,14
14/08/2024 23:00,36.5,27,26.4,17.87,36.63,20,5,,18.7,,,8,2024,14
15/08/2024 00:00,40.3,27,40,15.16,36.57,16,5,,15.15,,,8,2024,15
15/08/2024 01:00,40.1,21.2,74.8,19.93,36.45,12.5,5,,7.8,,,8,2024,15
15/08/2024 02:00,40.4,2.76,85.3,10,65.4,10,5,,5.86,,,8,2024,15
15/08/2024 03:00,40.2,2.27,71.7,10.19,41.1,9.1,5,,4.2,,,8,2024,15
15/08/2024 04:00,39.2,2,58.8,11.71,39.36,9.8,5,,3.9,,,8,2024,15
15/08/2024 05:00,33.5,2,13.8,11.71,38,7.5,8.4,,4.12,,,8,2024,15
15/08/2024 06:00,19.7,3.99,8.4,55,32.36,7.5,9.8,,7,,,8,2024,15
15/08/2024 07:00,17.9,5.9,8,31,33.08,15,12.6,,9.19,,,8,2024,15
15/08/2024 08:00,17.3,9.8,6.4,27,33.68,25.43,12.6,,15.27,,,8,2024,15
15/08/2024 09:00,17,10,13,27,34.46,15,11.2,,19.96,,,8,2024,15
15/08/2024 10:00,11.32,12.8,13,19.93,35,11,10.8,,19.94,,,8,2024,15
15/08/2024 11:00,12.4,10,13,18.74,35.3,12.14,11.2,,19.03,,,8,2024,15
15/08/2024 12:00,39,10,28.7,18.74,34.58,12.5,12.6,,15.18,,,8,2024,15
15/08/2024 13:00,39,10,39.9,17.87,34,11,12.6,,9.86,,,8,2024,15
15/08/2024 14:00,10,19.8,17,21.01,33.18,10,11.2,,4.19,,,8,2024,15
15/08/2024 15:00,24,10,17,22.36,33.97,7.5,11.2,,3.18,,,8,2024,15
15/08/2024 16:00,24.1,10,20.2,17.2,33.97,7,11.2,,4.36,,,8,2024,15
15/08/2024 17:00,18.8,10,23,18.74,30,5.9,11.2,,12.27,,,8,2024,15
15/08/2024 18:00,27.3,14.8,39.7,19.93,37.5,6.45,11.2,,12.14,,,8,2024,15
15/08/2024 19:00,31.2,19.8,27.7,18.74,62.04,6,9.8,,11.76,,,8,2024,15
15/08/2024 20:00,40.1,27,30.1,15.48,63.84,5.91,6.5,,8.95,,,8,2024,15
15/08/2024 21:00,44.3,34.5,32,15.82,45.46,6,6.5,,5.04,,,8,2024,15
15/08/2024 22:00,50.9,34.1,1.9,15.48,25.02,6,6,,4.18,,,8,2024,15
15/08/2024 23:00,57,24.1,43,15.67,23.64,6,5.2,,1.82,,,8,2024,15
16/08/2024 00:00,57.1,8,56,15.87,23.58,6.45,4.2,,-0.07,,,8,2024,16
16/08/2024 01:00,57.5,3.99,95,19,24.9,7,4.2,,-0.01,,,8,2024,16
16/08/2024 02:00,63.6,3.99,140,14.16,47,7,4.2,,-0.11,,,8,2024,16
16/08/2024 03:00,57.1,5,140,14.16,46.06,7,4.2,,-0.58,,,8,2024,16
16/08/2024 04:00,62.8,5,2.33,14.16,39,7,4.8,,-0.8,,,8,2024,16
16/08/2024 05:00,43.3,2,1.26,13.5,37.68,7.5,5,,-0.15,,,8,2024,16
16/08/2024 06:00,39.2,2.04,2,30,30,7.5,5,,-0.01,,,8,2024,16
16/08/2024 07:00,37.7,5,2.33,24,33.02,7.5,6,,0.01,,,8,2024,16
16/08/2024 08:00,32.4,5,2.33,24,33.09,7.5,6,,3.08,,,8,2024,16
16/08/2024 09:00,31.9,8,2.33,25,30,7.5,6,,6.15,,,8,2024,16
16/08/2024 10:00,32.5,9.8,1.26,17.3,34,7.5,6,,7.89,,,8,2024,16
16/08/2024 11:00,31.5,5,1.85,17.3,23.56,7.5,6,,9.78,,,8,2024,16
16/08/2024 12:00,27.3,2.04,1.26,17.3,33.63,7.5,6,,10.81,,,8,2024,16
16/08/2024 13:00,30.7,10,8,19,31,7.5,6,,11.81,,,8,2024,16
16/08/2024 14:00,28.2,5,1.85,19,29.52,10,6,,11.84,,,8,2024,16
16/08/2024 15:00,29.8,9.8,1.9,19,26.66,10,6,,10.88,,,8,2024,16
16/08/2024 16:00,30,6.9,1,23.98,21.82,10,6.6,,11.87,,,8,2024,16
16/08/2024 17:00,29,8,8,17.3,30,12,6,,11.07,,,8,2024,16
16/08/2024 18:00,28.5,6,3.09,16.92,39,18,6.73,,13.33,,,8,2024,16
16/08/2024 19:00,28.4,9.8,1.26,16.92,44.62,22,6.78,,14.35,,,8,2024,16
16/08/2024 20:00,32.1,13.7,3.09,16.92,45.64,27,6.96,,14.85,,,8,2024,16
16/08/2024 21:00,29.7,10,1.26,17.3,34,30,6,,14.88,,,8,2024,16
16/08/2024 22:00,35.2,8,1,16.92,17.34,35.37,5,,14.39,,,8,2024,16
16/08/2024 23:00,29.5,10,1.15,19,19.22,52.22,5,,13.66,,,8,2024,16
17/08/2024 00:00,32.2,5,1.15,19,19.16,52.36,5,,11.32,,,8,2024,17
17/08/2024 01:00,16,4.49,2.35,18.36,15,58.82,5,,11.77,,,8,2024,17
17/08/2024 02:00,18,2.58,8,14.5,41.94,59.1,5,,9.6,,,8,2024,17
17/08/2024 03:00,18,2,16.6,16.37,31,59.31,5,,8.06,,,8,2024,17
17/08/2024 04:00,18,1.9,2.35,14.5,29.05,59.24,5,,7.93,,,8,2024,17
17/08/2024 05:00,33.6,2.16,1.9,14.4,29.05,59.52,5.4,,7.71,,,8,2024,17
17/08/2024 06:00,28,4.49,1.15,30,17.34,59.99,5.4,,7.98,,,8,2024,17
17/08/2024 07:00,12.32,5,1.9,25,17.34,43.08,6,,18.23,,,8,2024,17
17/08/2024 08:00,12.4,4.49,2.35,25,17.34,44.56,6,,25.99,,,8,2024,17
17/08/2024 09:00,16,5,1.92,25,20.27,53.2,6,,58.26,,,8,2024,17
17/08/2024 10:00,39.6,5,2,18.77,19.24,59.48,6,,68.94,,,8,2024,17
17/08/2024 11:00,12.4,4.49,1.92,18.77,20,59.19,6,,59.82,,,8,2024,17
17/08/2024 12:00,12.4,4.49,2,17.14,19.96,59.26,6,,46.5,,,8,2024,17
17/08/2024 13:00,18,5,2.6,17.32,20.58,59.19,6,,47.92,,,8,2024,17
17/08/2024 14:00,16,4.49,2,16.37,19.96,54.72,6,,44.12,,,8,2024,17
17/08/2024 15:00,31.3,2.16,1.15,14.8,20.27,34.7,6.67,,53.36,,,8,2024,17
17/08/2024 16:00,12.4,2,1.92,14.8,22.61,34.7,6.6,,56.61,,,8,2024,17
17/08/2024 17:00,12.4,2.58,2,16.37,29.05,34.7,8,,37.39,,,8,2024,17
17/08/2024 18:00,29,2,1,17.58,38,34.7,6.6,,110.09,,,8,2024,17
17/08/2024 19:00,24.8,2.16,1.15,17.52,41.22,38.27,6.6,,67.67,,,8,2024,17
17/08/2024 20:00,25.9,6.7,1.15,17.02,46.66,52.78,6,,32.49,,,8,2024,17
17/08/2024 21:00,24.3,9.8,1.9,19.88,43.5,52.61,5.4,,23.04,,,8,2024,17
17/08/2024 22:00,23.2,8,1,19,41,52.89,5,,24.92,,,8,2024,17
17/08/2024 23:00,29.4,5,1,19,39,48.75,7,,23.53,,,8,2024,17
18/08/2024 00:00,35.1,2.58,1.15,17.96,44.07,54.1,7,,11.92,,,8,2024,18
18/08/2024 01:00,34,5,1.9,15,44.23,58.09,7,,8.98,,,8,2024,18
18/08/2024 02:00,36.3,2.16,1.9,10.07,54.06,58.08,7,,8.23,,,8,2024,18
18/08/2024 03:00,36.2,2.58,1.9,10,50.89,58.17,7,,9.2,,,8,2024,18
18/08/2024 04:00,29.3,2.16,1.15,10,51.37,58.23,7,,9.99,,,8,2024,18
18/08/2024 05:00,28.7,2,8,10,47.82,58.29,8,,10.15,,,8,2024,18
18/08/2024 06:00,20.8,2,2,38,35.5,56.32,9.8,,10.27,,,8,2024,18
18/08/2024 07:00,20.3,6.8,1.92,31,36,55.05,9.8,,20.3,,,8,2024,18
18/08/2024 08:00,22.6,5,1.92,25,35,52.69,9.8,,30.52,,,8,2024,18
18/08/2024 09:00,24.8,5,1.92,25,36.5,52.59,9.8,,31.92,,,8,2024,18
18/08/2024 10:00,24.5,5,2.35,20,35.5,48.9,9.8,,33.2,,,8,2024,18
18/08/2024 11:00,24.8,3.99,2.35,18.1,36.5,49.05,9.8,,32.27,,,8,2024,18
18/08/2024 12:00,24.8,6.7,2.35,16.22,37,49.68,9.8,,30.47,,,8,2024,18
18/08/2024 13:00,10,5,2.86,16.22,36.5,47.07,9.8,,28.97,,,8,2024,18
18/08/2024 14:00,21.9,3.99,8,16.22,38,48.5,9.8,,29.98,,,8,2024,18
18/08/2024 15:00,21.8,3.99,2,16.22,29.48,43.75,9.8,,16.86,,,8,2024,18
18/08/2024 16:00,24.8,2.58,8,16.22,28,34.7,9.8,,28.11,,,8,2024,18
18/08/2024 17:00,21.8,1.59,8,16.22,38,28,9.8,,29.35,,,8,2024,18
18/08/2024 18:00,31.6,2.16,3.5,19.98,50.83,43.04,9.8,,33.59,,,8,2024,18
18/08/2024 19:00,37.8,5,1.9,19.98,52.43,37.16,9.8,,29.41,,,8,2024,18
18/08/2024 20:00,16,3.99,1.92,17.02,52.67,22.37,9.8,,15.83,,,8,2024,18
18/08/2024 21:00,18,3.99,2.35,17.02,37.5,16,8,,9.02,,,8,2024,18
18/08/2024 22:00,13.99,3.99,64.2,17.02,26.53,14,8,,6.76,,,8,2024,18
18/08/2024 23:00,52.1,3.99,73.8,17.02,16.29,16.2,7,,4.9,,,8,2024,18
19/08/2024 00:00,51.6,1.59,108.9,16,16.29,12.5,7,,3.08,,,8,2024,19
19/08/2024 01:00,50.8,1,121.5,16.22,27.18,7.5,7,,3.23,,,8,2024,19
19/08/2024 02:00,50.8,2,121.5,9.61,43,7.5,7,,3.69,,,8,2024,19
19/08/2024 03:00,50.8,2.16,120,9.61,34,7.5,7,,3.52,,,8,2024,19
19/08/2024 04:00,54.4,1.15,62.1,9.61,30,7.5,7,,3.49,,,8,2024,19
19/08/2024 05:00,49,1.47,13,10.1,39.49,21.69,9.8,,3.49,,,8,2024,19
19/08/2024 06:00,42.4,1.59,13,16.22,21.98,17.76,9.8,,5,,,8,2024,19
19/08/2024 07:00,30.8,3.99,8,14.35,18.74,17.21,9.8,,5.34,,,8,2024,19
19/08/2024 08:00,41.7,2,30.7,14.35,21.98,16,9.8,,10.31,,,8,2024,19
19/08/2024 09:00,44.4,2,33.6,18.36,31,19.5,9.8,,11.98,,,8,2024,19
19/08/2024 10:00,49.4,1.8,43,18,34.1,21.47,11.2,,9.47,,,8,2024,19
19/08/2024 11:00,48.4,1.68,8,17.96,34.55,23.23,11.2,,7.22,,,8,2024,19
19/08/2024 12:00,49,10,13,18,32.86,25.04,11.2,,5.91,,,8,2024,19
19/08/2024 13:00,48.9,8,8,20,32.46,26.76,11.2,,6.9,,,8,2024,19
19/08/2024 14:00,46.2,5,13,20,35.96,25.04,9.8,,6.21,,,8,2024,19
19/08/2024 15:00,41.1,8,8,19.98,31.94,25.85,9.8,,6.46,,,8,2024,19
19/08/2024 16:00,38.6,3.99,18.7,16.22,30,28.63,9.8,,7.63,,,8,2024,19
19/08/2024 17:00,35.4,5,2.35,17.02,29.55,21.06,9.8,,9.97,,,8,2024,19
19/08/2024 18:00,34.7,8,2.35,13.76,29,19.5,9.8,,12.06,,,8,2024,19
19/08/2024 19:00,32.7,5,1,14.35,32.46,12,9.1,,13.36,,,8,2024,19
19/08/2024 20:00,36.6,8,2.35,16.22,30.89,12.5,9.1,,13.97,,,8,2024,19
19/08/2024 21:00,41.2,3.99,19.2,17.02,36.61,12.5,7,,12.67,,,8,2024,19
19/08/2024 22:00,45.1,5,21.6,16.22,24.07,16.45,7,,11.9,,,8,2024,19
19/08/2024 23:00,36.6,8,1.9,14.04,22.93,20.3,5,,9.91,,,8,2024,19
20/08/2024 00:00,36.2,2,2,14.04,22.95,27.88,5,,7.28,,,8,2024,20
20/08/2024 01:00,43.8,9.8,46.1,14.8,24.3,35.4,5,,4.22,,,8,2024,20
20/08/2024 02:00,33.5,2,45.9,8.71,36,45.84,5,,3.89,,,8,2024,20
20/08/2024 03:00,16,2,10.3,9.1,27.5,69.26,5,,3.8,,,8,2024,20
20/08/2024 04:00,29.7,1.94,8,10.59,29,68,5,,3.79,,,8,2024,20
20/08/2024 05:00,18,3.99,13,10.59,34,49.02,10.4,,3.99,,,8,2024,20
20/08/2024 06:00,18.5,5,5,20.86,29,52.25,14,,4.14,,,8,2024,20
20/08/2024 07:00,17.4,10,2.39,14.8,33.91,27,18.2,,5.18,,,8,2024,20
20/08/2024 08:00,22.4,14.8,7.1,14.35,29,30,18.2,,28.71,,,8,2024,20
20/08/2024 09:00,20,5,9.2,14.8,34,27,16,,70.07,,,8,2024,20
20/08/2024 10:00,16,8,5,20,29,53.16,12.8,,54.64,,,8,2024,20
20/08/2024 11:00,16,8,13,20,34,46.29,11.2,,35.61,,,8,2024,20
20/08/2024 12:00,17.4,8,8,20,29,36.63,11.2,,9.75,,,8,2024,20
20/08/2024 13:00,15.1,5,13,20,29,38.52,11.2,,7.82,,,8,2024,20
20/08/2024 14:00,15,10,8,20,18.77,22.81,10.4,,5.78,,,8,2024,20
20/08/2024 15:00,16,8,8,16.22,23.58,24,10.4,,5.33,,,8,2024,20
20/08/2024 16:00,17.4,10,8,20,25.98,21,11.2,,4.96,,,8,2024,20
20/08/2024 17:00,17.41,5,8,20,22,17.48,11.2,,5.24,,,8,2024,20
20/08/2024 18:00,25,8,1.14,18.1,33.68,12.5,10.4,,6.57,,,8,2024,20
20/08/2024 19:00,17.41,3.99,1,16.22,31.13,7.5,8,,7,,,8,2024,20
20/08/2024 20:00,48.1,5,1.14,10.59,31.19,6.45,8,,6.54,,,8,2024,20
20/08/2024 21:00,50.7,5,2.39,17.02,31.65,6,6,,5.06,,,8,2024,20
20/08/2024 22:00,55.3,5,2.36,17.02,25.44,6,5,,3.56,,,8,2024,20
20/08/2024 23:00,72.3,5,1.48,14.35,25.42,6.45,4.9,,2.68,,,8,2024,20
21/08/2024 00:00,72.8,8,2,14.35,25.39,6.45,4.9,,0.01,,,8,2024,21
21/08/2024 01:00,73,5,2.36,13.76,25.29,6.45,4.9,,-0.11,,,8,2024,21
21/08/2024 02:00,77.6,3.99,45.2,9.5,38.08,6.45,4.9,,-0.57,,,8,2024,21
21/08/2024 03:00,62.8,5,3.05,9.5,28.41,6.45,4.9,,-0.8,,,8,2024,21
21/08/2024 04:00,62.2,3.99,3.05,9.5,23.58,6,4.9,,-0.81,,,8,2024,21
21/08/2024 05:00,18,3.99,1.48,9.5,26,7,6.4,,-0.59,,,8,2024,21
21/08/2024 06:00,42.3,3.99,3.05,20,18.77,16,8,,0,,,8,2024,21
21/08/2024 07:00,18,9.8,1,17.02,20,22.98,9.6,,2.23,,,8,2024,21
21/08/2024 08:00,17.4,8,1.48,16.22,18.36,24.38,10.1,,5,,,8,2024,21
21/08/2024 09:00,16,3.99,4,19.98,17.96,16,9.6,,9.39,,,8,2024,21
21/08/2024 10:00,12.4,8,3.05,14.62,16.37,15.74,9.6,,8.36,,,8,2024,21
21/08/2024 11:00,16,8,2.36,17.14,16.37,12.5,9.6,,2.95,,,8,2024,21
21/08/2024 12:00,16,8,2.04,12.64,14.27,12.5,9.6,,1.86,,,8,2024,21
21/08/2024 13:00,14,9.8,2.04,15.97,17.14,12.5,9.6,,0.43,,,8,2024,21
21/08/2024 14:00,12.4,9.8,2.04,14.41,14.54,20.44,9.6,,0,,,8,2024,21
21/08/2024 15:00,17.4,8,8,14.35,14.4,24.42,9.6,,-0.07,,,8,2024,21
21/08/2024 16:00,15,8,11,11.89,14.4,23.93,11.2,,-0.01,,,8,2024,21
21/08/2024 17:00,18,5,8,14.35,28,21.41,12.8,,1.4,,,8,2024,21
21/08/2024 18:00,17.4,5,2,20,35,8,11.2,,3.96,,,8,2024,21
21/08/2024 19:00,18,5,8,14.35,35.45,7,9.6,,8.58,,,8,2024,21
21/08/2024 20:00,16,8,1.48,13.76,41.98,6,10,,7.4,,,8,2024,21
21/08/2024 21:00,17.4,8,1.9,20,33,5,7,,5.31,,,8,2024,21
21/08/2024 22:00,51.8,5,70.8,20,26.32,6,6,,4.42,,,8,2024,21
21/08/2024 23:00,61.1,27,70.9,18.3,20,5,5,,3.94,,,8,2024,21
22/08/2024 00:00,70.3,9.8,70.9,16.22,20,6,5,,3.32,,,8,2024,22
22/08/2024 01:00,73.3,5,96,13.6,36.86,6,5,,-0.01,,,8,2024,22
22/08/2024 02:00,76.3,8,96,10.96,33.05,6,5,,-0.09,,,8,2024,22
22/08/2024 03:00,73.3,8,50.8,10.96,30.5,6,5,,-0.02,,,8,2024,22
22/08/2024 04:00,55.3,5,2.31,10.96,18,7,5,,0,,,8,2024,22
